Date	O2	CAR_dic	Si	N_Nit	PO4	N_Amm	Chl	SST	delT	U	AirT	Prec	swr	MLD	doy	month	W	Ice_d	days_from_iceoff	inflow	outflow	MM
2008-04-14	481.25	3477.5	57.5	68.07142857142857	0.7741935483870968	0.0	12.1	3.2	0.20000000000000015	2.384524733375	4.26458892825	0.0	267.17712577083336	25.0	105	4	0.0	106	4	31.159609000000003	35.461878999999996	4
2008-07-07	371.875	3257.5	59.64285714285714	33.214285714285715	1.0967741935483872	0.6451612903225806	15.3	23.7	11.1	4.348508652625	26.086263275	27.909999375	273.4002445516667	12.557690997903585	189	7	9.502503509339212	106	88	18.243288	25.313036999999998	7
2008-07-07	371.875	3257.5	59.64285714285714	33.214285714285715	1.0967741935483872	0.6451612903225806	11.9	23.7	11.1	4.348508652625	26.086263275	27.909999375	273.4002445516667	12.557690997903585	189	7	9.502503509339212	106	88	18.243288	25.313036999999998	7
2008-08-04	256.25	2673.333333333333	81.07142857142857	2.7142857142857144	0.0967741935483871	0.0	12.1	25.3	12.5	2.8180975951666665	24.199592845	26.58100033333333	176.50870942408338	12.369289286803731	217	8	27.606948644664925	106	116	10.004663	12.750786999999999	8
2008-08-04	256.25	2673.333333333333	81.07142857142857	2.7142857142857144	0.0967741935483871	0.0	5.3	25.3	12.5	2.8180975951666665	24.199592845	26.58100033333333	176.50870942408338	12.369289286803731	217	8	27.606948644664925	106	116	10.004663	12.750786999999999	8
2008-09-29	253.125	3056.666666666666	82.14285714285714	0.0	0.0	0.0	7.7	20.3	7.700000000000001	2.547261916666667	13.295002238916664	0.6448000416666667	107.08833199924999	13.777168320203257	273	9	33.252144089230015	106	172	1.2358049999999998	2.4725580000000003	9
2008-09-29	253.125	3056.666666666666	82.14285714285714	0.0	0.0	0.0	6.1	20.3	7.700000000000001	2.547261916666667	13.295002238916664	0.6448000416666667	107.08833199924999	13.777168320203257	273	9	33.252144089230015	106	172	1.2358049999999998	2.4725580000000003	9
2008-10-29	293.75	3444.166666666666	122.14285714285714	7.5	4.032258064516129	19.0	1.3	12.4	0.5	3.063004866125	2.998338317875	0.0	136.7791659025	25.0	303	10	0.0	106	202	1.924721	2.656038	10
2008-10-29	293.75	3444.166666666666	122.14285714285714	7.5	4.032258064516129	19.0	1.6	12.4	0.5	3.063004866125	2.998338317875	0.0	136.7791659025	25.0	303	10	0.0	106	202	1.924721	2.656038	10
2009-04-15	396.875	407.5	190.7142857142857	124.28571428571428	4.290322580645161	3.612903225806452	6.6	5.1	0.2999999999999998	3.5628765405833334	7.500838216666668	0.0	249.93945932416668	25.0	105	4	0.0	97	23	10.769028	16.612198	4
2009-04-15	396.875	407.5	190.7142857142857	124.28571428571428	4.290322580645161	3.612903225806452	5.4	5.1	0.2999999999999998	3.5628765405833334	7.500838216666668	0.0	249.93945932416668	25.0	105	4	0.0	97	23	10.769028	16.612198	4
2009-05-11	400.0	3200.833333333333	115.35714285714286	109.28571428571428	2.419354838709677	3.3548387096774195	3.4	13.1	4.199999999999998	2.5365970581666666	10.402089691041667	0.0	241.2248737405416	0.5	131	5	0.0	97	49	22.503063	22.054327999999998	5
2009-05-11	400.0	3200.833333333333	115.35714285714286	109.28571428571428	2.419354838709677	3.3548387096774195	3.9	13.1	4.199999999999998	2.5365970581666666	10.402089691041667	0.0	241.2248737405416	0.5	131	5	0.0	97	49	22.503063	22.054327999999998	5
2009-07-06	459.375	3679.166666666666	127.14285714285714	61.64285714285714	1.2258064516129032	0.0	4.9	22.6	10.6	3.2397566244166667	20.314588165416666	0.0	310.13270871375	11.150139800466485	187	7	10.952521609688311	97	105	8.954099000000003	10.669464999999999	7
2009-07-06	459.375	3679.166666666666	127.14285714285714	61.64285714285714	1.2258064516129032	0.0	14.0	22.6	10.6	3.2397566244166667	20.314588165416666	0.0	310.13270871375	11.150139800466485	187	7	10.952521609688311	97	105	8.954099000000003	10.669464999999999	7
2009-08-05	325.0	2938.333333333333	85.71428571428571	0.0	0.0	0.0	16.3	23.2	10.1	3.2271302916666667	19.12959187875	0.0	274.0908761807084	12.113871034717535	217	8	15.575341724016564	97	135	2.9984290000000002	3.7200279999999997	8
2009-08-05	325.0	2938.333333333333	85.71428571428571	0.0	0.0	0.0	13.4	23.2	10.1	3.2271302916666667	19.12959187875	0.0	274.0908761807084	12.113871034717535	217	8	15.575341724016564	97	135	2.9984290000000002	3.7200279999999997	8
2009-09-02	296.875	2859.166666666666	71.78571428571428	0.0	0.06451612903225806	0.0	14.5	21.5	8.7	2.273864336625	15.47125015275	0.0	231.22008307	13.760395180755769	245	9	53.298437393978865	97	163	2.320727	3.123631	9
2009-09-02	296.875	2859.166666666666	71.78571428571428	0.0	0.06451612903225806	0.0	8.9	21.5	8.7	2.273864336625	15.47125015275	0.0	231.22008307	13.760395180755769	245	9	53.298437393978865	97	163	2.320727	3.123631	9
2009-09-30	190.625	3253.333333333333	101.42857142857143	1.9285714285714288	1.0967741935483872	6.225806451612903	4.2	18.2	5.399999999999999	2.8837637559583333	8.594589487708333	0.0	191.730709508	15.085351430027726	273	9	21.014581102541857	97	191	4.799804	2.651248	9
2009-09-30	190.625	3253.333333333333	101.42857142857143	1.9285714285714288	1.0967741935483872	6.225806451612903	4.1	18.2	5.399999999999999	2.8837637559583333	8.594589487708333	0.0	191.730709508	15.085351430027726	273	9	21.014581102541857	97	191	4.799804	2.651248	9
2009-10-28	253.125	3549.166666666666	154.28571428571428	6.428571428571429	4.483870967741935	21.29032258064516	3.3	11.5	-0.1999999999999993	2.7190497599583328	10.056673939958332	0.10400000000000001	108.20925172083334	25.0	301	10	0.0	97	219	8.780503999999999	7.305327	10
2009-10-28	253.125	3549.166666666666	154.28571428571428	6.428571428571429	4.483870967741935	21.29032258064516	3.6	11.5	-0.1999999999999993	2.7190497599583328	10.056673939958332	0.10400000000000001	108.20925172083334	25.0	301	10	0.0	97	219	8.780503999999999	7.305327	10
2010-04-13	440.625	3664.166666666666	16.571428571428573	58.5	0.5806451612903226	0.8387096774193549	38.0	6.9	0.8000000000000007	6.093596917541666	12.84750391625	0.0	247.13166587166668	25.0	103	4	0.0	87	18	13.659958999999999	12.614778999999999	4
2010-04-13	440.625	3664.166666666666	16.571428571428573	58.5	0.5806451612903226	0.8387096774193549	37.7	6.9	0.8000000000000007	6.093596917541666	12.84750391625	0.0	247.13166587166668	25.0	103	4	0.0	87	18	13.659958999999999	12.614778999999999	4
2010-05-10	318.75	3516.666666666666	4.357142857142857	45.64285714285714	0.967741935483871	4.354838709677419	3.2	12.1	0.6999999999999993	5.564277394708333	9.735835011291666	0.2654	264.0336641680416	25.0	130	5	0.0	87	45	9.950657000000001	10.08583	5
2010-05-10	318.75	3516.666666666666	4.357142857142857	45.64285714285714	0.967741935483871	4.354838709677419	3.6	12.1	0.6999999999999993	5.564277394708333	9.735835011291666	0.2654	264.0336641680416	25.0	130	5	0.0	87	45	9.950657000000001	10.08583	5
2010-06-07	343.75	3345.833333333333	27.892857142857146	30.285714285714285	0.0	1.064516129032258	14.3	20.6	9.000000000000002	1.5419350724166667	18.797088878333334	0.1802	295.0403321658333	6.464550026648219	158	6	16.73694521814372	87	73	12.09611	11.76361	6
2010-06-07	343.75	3345.833333333333	27.892857142857146	30.285714285714285	0.0	1.064516129032258	7.8	20.6	9.000000000000002	1.5419350724166667	18.797088878333334	0.1802	295.0403321658333	6.464550026648219	158	6	16.73694521814372	87	73	12.09611	11.76361	6
2010-07-05	293.75	2995.833333333333	37.5	5.0	0.0	0.0	24.1	24.2	12.3	4.463569926083333	24.666670735416666	6.880599875	211.6002117775	9.740906417692988	186	7	6.1589779986337	87	101	18.142541	18.577354999999997	7
2010-07-05	293.75	2995.833333333333	37.5	5.0	0.0	0.0	21.8	24.2	12.3	4.463569926083333	24.666670735416666	6.880599875	211.6002117775	9.740906417692988	186	7	6.1589779986337	87	101	18.142541	18.577354999999997	7
2010-08-03	237.5	2631.6666666666665	31.857142857142854	0.0	0.0	0.0	8.5	26.9	15.2	1.8042963157083332	26.78375523875	0.521	264.1662921525	12.462629466372507	215	8	74.75566898290154	87	130	24.889862	26.721396000000002	8
2010-08-03	237.5	2631.6666666666665	31.857142857142854	0.0	0.0	0.0	9.1	26.9	15.2	1.8042963157083332	26.78375523875	0.521	264.1662921525	12.462629466372507	215	8	74.75566898290154	87	130	24.889862	26.721396000000002	8
2010-08-30	234.375	2916.666666666666	51.42857142857143	0.0	0.0	0.0	12.2	24.3	12.5	5.514494401708333	24.80542144875	0.0	228.23195727125	12.058833985671573	242	8	4.929424864445659	87	157	12.89834	16.668225	8
2010-08-30	234.375	2916.666666666666	51.42857142857143	0.0	0.0	0.0	14.7	24.3	12.5	5.514494401708333	24.80542144875	0.0	228.23195727125	12.058833985671573	242	8	4.929424864445659	87	157	12.89834	16.668225	8
2010-10-05	212.5	3360.833333333333	25.357142857142854	2.2857142857142856	0.8387096774193549	7.064516129032258	9.9	17.3	5.100000000000001	2.288657494625	11.227084095250001	0.0	182.43599828458332	17.62084389556551	278	10	38.82860571216098	87	193	3.245963	7.909238	10
2010-10-05	212.5	3360.833333333333	25.357142857142854	2.2857142857142856	0.8387096774193549	7.064516129032258	9.3	17.3	5.100000000000001	2.288657494625	11.227084095250001	0.0	182.43599828458332	17.62084389556551	278	10	38.82860571216098	87	193	3.245963	7.909238	10
2010-11-09	334.375	3530.0	1.6428571428571428	8.857142857142858	2.0	15.483870967741936	13.3	10.9	0.3000000000000007	3.5793374478333333	9.984595235291666	0.0	104.31050054583334	25.0	313	11	0.0	87	228	3.5266309999999996	5.482965	11
2010-11-09	334.375	3530.0	1.6428571428571428	8.857142857142858	2.0	15.483870967741936	15.1	10.9	0.3000000000000007	3.5793374478333333	9.984595235291666	0.0	104.31050054583334	25.0	313	11	0.0	87	228	3.5266309999999996	5.482965	11
2011-04-18	425.0	3485.0	0.0	65.35714285714286	0.2258064516129032	0.935483870967742	23.0	6.2	0.20000000000000015	3.6823635826666665	3.7079228720416673	0.8229	213.22049832541663	25.0	108	4	0.0	110	15	12.971386	14.828253	4
2011-04-18	425.0	3485.0	0.0	65.35714285714286	0.2258064516129032	0.935483870967742	17.6	6.2	0.20000000000000015	3.6823635826666665	3.7079228720416673	0.8229	213.22049832541663	25.0	108	4	0.0	110	15	12.971386	14.828253	4
2011-04-18	425.0	3485.0	0.0	65.35714285714286	0.2258064516129032	0.935483870967742	27.7	6.2	0.20000000000000015	3.6823635826666665	3.7079228720416673	0.8229	213.22049832541663	25.0	108	4	0.0	110	15	12.971386	14.828253	4
2011-05-17	318.75	3730.0	5.5	60.714285714285715	1.0	3.3225806451612905	4.9	11.2	2.1999999999999997	4.099551022291667	7.828753407416666	0.0	311.8745807083333	20.918049874146377	137	5	5.232888932754554	110	44	11.412496	13.42279	5
2011-05-17	318.75	3730.0	5.5	60.714285714285715	1.0	3.3225806451612905	3.1	11.2	2.1999999999999997	4.099551022291667	7.828753407416666	0.0	311.8745807083333	20.918049874146377	137	5	5.232888932754554	110	44	11.412496	13.42279	5
2011-06-13	321.875	3322.5	24.214285714285715	54.714285714285715	1.3225806451612905	5.387096774193548	1.5	18.9	8.099999999999998	2.698771677208333	16.9758341475	0.0	325.8526242554167	13.219986031324911	164	6	26.7119774132918	110	71	8.292643	8.295945	6
2011-06-13	321.875	3322.5	24.214285714285715	54.714285714285715	1.3225806451612905	5.387096774193548	2.1	18.9	8.099999999999998	2.698771677208333	16.9758341475	0.0	325.8526242554167	13.219986031324911	164	6	26.7119774132918	110	71	8.292643	8.295945	6
2012-05-14	312.5	4294.166666666667	36.42857142857143	43.07142857142857	1.1612903225806452	7.419354838709677	2.1	16.1	5.700000000000001	3.655930230208333	16.828759766291668	0.0	306.41845496625	1.4026003061731784	135	5	0.040250488226253885	57	64	4.562221	6.8604259999999995	5
2012-05-14	312.5	4294.166666666667	36.42857142857143	43.07142857142857	1.1612903225806452	7.419354838709677	2.1	16.1	5.700000000000001	3.655930230208333	16.828759766291668	0.0	306.41845496625	1.4026003061731784	135	5	0.040250488226253885	57	64	4.562221	6.8604259999999995	5
2012-06-11	334.375	3949.166666666666	47.5	34.142857142857146	0.25806451612903225	1.9677419354838708	9.1	21.3	10.2	5.7969281969583335	23.79876098625	6.378000083333332	304.42500273375	11.783044035686775	163	6	4.114680687334928	57	92	1.5257290000000001	2.713483	6
2012-06-11	334.375	3949.166666666666	47.5	34.142857142857146	0.25806451612903225	1.9677419354838708	6.5	21.3	10.2	5.7969281969583335	23.79876098625	6.378000083333332	304.42500273375	11.783044035686775	163	6	4.114680687334928	57	92	1.5257290000000001	2.713483	6
2012-07-10	275.0	3170.833333333333	78.92857142857143	0.0	0.0	0.0	5.8	27.6	15.400000000000002	3.0618191477083334	25.051671600000002	0.0	321.68670924416665	13.63377297137136	192	7	28.814247862951216	57	121	0.305786	0.108516	7
2012-07-10	275.0	3170.833333333333	78.92857142857143	0.0	0.0	0.0	5.5	27.6	15.400000000000002	3.0618191477083334	25.051671600000002	0.0	321.68670924416665	13.63377297137136	192	7	28.814247862951216	57	121	0.305786	0.108516	7
2012-08-06	243.75	3115.0	102.85714285714286	0.0	0.0	0.0	7.2	26.5	14.8	2.9768389257916668	22.74750798625	0.0023	277.958580246875	14.07432952076256	219	8	32.15907839270973	57	148	0.39726100000000003	0.013194999999999998	8
2012-08-06	243.75	3115.0	102.85714285714286	0.0	0.0	0.0	7.6	26.5	14.8	2.9768389257916668	22.74750798625	0.0023	277.958580246875	14.07432952076256	219	8	32.15907839270973	57	148	0.39726100000000003	0.013194999999999998	8
2012-09-04	246.875	3077.5	111.07142857142857	0.0	0.0	0.0	6.3	24.8	13.2	2.094976556583333	28.7391703275	12.833399833333333	218.64441594375	11.834049568239188	248	9	72.4253661320126	57	177	0.208815	0.029113	9
2012-09-04	246.875	3077.5	111.07142857142857	0.0	0.0	0.0	6.6	24.8	13.2	2.094976556583333	28.7391703275	12.833399833333333	218.64441594375	11.834049568239188	248	9	72.4253661320126	57	177	0.208815	0.029113	9
2012-10-01	318.75	4043.333333333334	6.142857142857142	0.0	0.0	0.0	20.3	17.0	4.9	2.064716808125	14.139587656666668	0.0	174.04079311833337	17.319811241027573	275	10	46.58372422903693	57	204	0.13631600000000002	0.043423	10
2012-10-01	318.75	4043.333333333334	6.142857142857142	0.0	0.0	0.0	16.7	17.0	4.9	2.064716808125	14.139587656666668	0.0	174.04079311833337	17.319811241027573	275	10	46.58372422903693	57	204	0.13631600000000002	0.043423	10
2012-10-29	271.875	3385.0	6.4642857142857135	3.2142857142857144	1.0967741935483872	11.709677419354836	5.0	11.8	0.0	3.469934363625	2.005844370541667	0.0	136.91304317791668	25.0	303	10	0.0	57	232	0.6374099999999999	0.035838999999999996	10
2012-10-29	271.875	3385.0	6.4642857142857135	3.2142857142857144	1.0967741935483872	11.709677419354836	4.9	11.8	0.0	3.469934363625	2.005844370541667	0.0	136.91304317791668	25.0	303	10	0.0	57	232	0.6374099999999999	0.035838999999999996	10
2012-11-29	359.375	3754.166666666666	21.642857142857146	7.357142857142858	1.1612903225806452	14.06451612903226	17.4	6.2	0.4000000000000004	3.375199046958333	0.9604214985416668	0.0	83.93387444791666	25.0	334	11	0.0	57	263	0.35080500000000003	0.02222	11
2012-11-29	359.375	3754.166666666666	21.642857142857146	7.357142857142858	1.1612903225806452	14.06451612903226	18.5	6.2	0.4000000000000004	3.375199046958333	0.9604214985416668	0.0	83.93387444791666	25.0	334	11	0.0	57	263	0.35080500000000003	0.02222	11
2013-04-29	509.375	3485.0	0.0	40.714285714285715	0.3225806451612903	3.2258064516129035	17.0	6.2	1.7000000000000002	5.1085146980000005	15.591672515791664	0.446	227.58870824583332	4.501930116926571	119	4	0.018687565164169476	87	18	14.752004	16.338884	4
2013-04-29	509.375	3485.0	0.0	40.714285714285715	0.3225806451612903	3.2258064516129035	6.8	6.2	1.7000000000000002	5.1085146980000005	15.591672515791664	0.446	227.58870824583332	4.501930116926571	119	4	0.018687565164169476	87	18	14.752004	16.338884	4
2013-05-14	406.25	3786.666666666666	6.428571428571429	36.42857142857143	0.3225806451612903	4.516129032258065	11.7	12.2	4.6	5.205895376083333	17.7483370465	0.4128	299.14412362875	0.5	134	5	0.0	87	33	10.299224	13.703949	5
2013-05-14	406.25	3786.666666666666	6.428571428571429	36.42857142857143	0.3225806451612903	4.516129032258065	11.5	12.2	4.6	5.205895376083333	17.7483370465	0.4128	299.14412362875	0.5	134	5	0.0	87	33	10.299224	13.703949	5
2013-06-10	312.5	3501.666666666666	16.785714285714285	37.142857142857146	0.6451612903225806	6.129032258064517	0.8	20.9	12.999999999999998	2.0960618266249997	20.95750707	0.0848	283.76325416916666	12.02589627763117	161	6	43.38276055327135	87	60	11.925507000000001	12.979213	6
2013-06-10	312.5	3501.666666666666	16.785714285714285	37.142857142857146	0.6451612903225806	6.129032258064517	0.9	20.9	12.999999999999998	2.0960618266249997	20.95750707	0.0848	283.76325416916666	12.02589627763117	161	6	43.38276055327135	87	60	11.925507000000001	12.979213	6
2013-07-08	206.25	3255.833333333333	42.5	12.857142857142858	0.0	0.6451612903225806	27.7	24.6	15.6	2.431335875	25.916670735833332	9.862000166666668	282.5997498045833	9.57196253509884	189	7	20.980444983806933	87	88	23.301872	33.939245	7
2013-07-08	206.25	3255.833333333333	42.5	12.857142857142858	0.0	0.6451612903225806	22.9	24.6	15.6	2.431335875	25.916670735833332	9.862000166666668	282.5997498045833	9.57196253509884	189	7	20.980444983806933	87	88	23.301872	33.939245	7
2013-08-05	234.375	3079.166666666666	42.5	1.4285714285714286	0.0	4.193548387096774	7.6	22.6	13.6	3.2341363542916666	22.062918599166668	2.0359000000000003	150.00987631320834	10.21940824667259	217	8	12.750354142665813	87	116	7.434575	10.370524000000001	8
2013-08-05	234.375	3079.166666666666	42.5	1.4285714285714286	0.0	4.193548387096774	9.7	22.6	13.6	3.2341363542916666	22.062918599166668	2.0359000000000003	150.00987631320834	10.21940824667259	217	8	12.750354142665813	87	116	7.434575	10.370524000000001	8
2013-09-04	234.375	1995.0	58.92857142857143	0.0	0.0	0.0	7.4	24.1	14.8	3.6097842934583335	24.25877024375	0.0	236.98250277541663	9.724676938527507	247	9	13.517457952761593	87	146	0.5989180000000001	0.9774889999999999	9
2013-09-04	234.375	1995.0	58.92857142857143	0.0	0.0	0.0	6.3	24.1	14.8	3.6097842934583335	24.25877024375	0.0	236.98250277541663	9.724676938527507	247	9	13.517457952761593	87	146	0.5989180000000001	0.9774889999999999	9
2013-09-30	259.375	2245.833333333333	60.714285714285715	0.0	0.0	0.0	5.7	19.3	9.5	5.278455828708333	16.023758187791667	0.0	186.93671132716668	12.280401790505245	273	9	4.339232806793007	87	172	1.116287	0.67996	9
2013-09-30	259.375	2245.833333333333	60.714285714285715	0.0	0.0	0.0	5.5	19.3	9.5	5.278455828708333	16.023758187791667	0.0	186.93671132716668	12.280401790505245	273	9	4.339232806793007	87	172	1.116287	0.67996	9
2013-10-29	278.125	3561.666666666666	38.57142857142857	1.4285714285714286	1.6129032258064515	11.93548387096774	10.5	11.5	0.0	3.488391847	5.6475145976666665	0.0	58.70704078833333	25.0	302	10	0.0	87	201	1.450269	0.581029	10
2013-10-29	278.125	3561.666666666666	38.57142857142857	1.4285714285714286	1.6129032258064515	11.93548387096774	11.0	11.5	0.0	3.488391847	5.6475145976666665	0.0	58.70704078833333	25.0	302	10	0.0	87	201	1.450269	0.581029	10
2014-04-29	378.125	3751.666666666666	8.571428571428571	57.14285714285714	1.2903225806451613	3.2258064516129035	12.6	6.3	0.20000000000000015	4.83583375	10.059175916666666	8.1327	146.5285	25.0	119	4	0.0	117	17	17.550397	15.15574	4
2014-04-29	378.125	3751.666666666666	8.571428571428571	57.14285714285714	1.2903225806451613	3.2258064516129035	13.3	6.3	0.20000000000000015	4.83583375	10.059175916666666	8.1327	146.5285	25.0	119	4	0.0	117	17	17.550397	15.15574	4
2014-05-14	434.375	3208.333333333333	2.5	50.714285714285715	0.6451612903225806	0.0	33.7	11.2	3.1999999999999997	4.195097125	9.912095208333334	0.0	246.7248333333333	16.01689036749922	134	5	3.935716854675564	117	32	13.698336	13.956548000000002	5
2014-05-14	434.375	3208.333333333333	2.5	50.714285714285715	0.6451612903225806	0.0	34.3	11.2	3.1999999999999997	4.195097125	9.912095208333334	0.0	246.7248333333333	16.01689036749922	134	5	3.935716854675564	117	32	13.698336	13.956548000000002	5
2014-08-04	328.125	3052.5	39.285714285714285	0.0	0.0	0.6451612903225806	8.5	23.9	14.7	1.4818416125	23.40418083333333	16.2835	176.99016666666665	13.273752571342573	216	8	190.44107514543515	117	114	4.150135	4.8737	8
2014-08-04	328.125	3052.5	39.285714285714285	0.0	0.0	0.6451612903225806	10.9	23.9	14.7	1.4818416125	23.40418083333333	16.2835	176.99016666666665	13.273752571342573	216	8	190.44107514543515	117	114	4.150135	4.8737	8
2014-09-02	259.375	2546.6666666666665	42.142857142857146	0.0	0.0	0.0	9.1	23.8	14.2	3.652958083333333	22.277503333333332	0.0186	229.1635833333333	11.924412617182893	245	9	21.877309003215426	117	143	3.033488	1.4318170000000001	9
2014-09-02	259.375	2546.6666666666665	42.142857142857146	0.0	0.0	0.0	7.7	23.8	14.2	3.652958083333333	22.277503333333332	0.0186	229.1635833333333	11.924412617182893	245	9	21.877309003215426	117	143	3.033488	1.4318170000000001	9
2014-10-30	262.5	3800.0	26.07142857142857	3.571428571428572	2.2580645161290325	12.580645161290322	7.1	12.2	0.5	2.771379375	6.800003375	0.0	64.36804166666667	25.0	303	10	0.0	117	201	1.248406	1.2567030000000001	10
2014-10-30	262.5	3800.0	26.07142857142857	3.571428571428572	2.2580645161290325	12.580645161290322	7.8	12.2	0.5	2.771379375	6.800003375	0.0	64.36804166666667	25.0	303	10	0.0	117	201	1.248406	1.2567030000000001	10
2015-04-24	412.5	4230.0	0.0	44.78571428571429	1.032258064516129	0.9032258064516128	21.9	7.5	0.7000000000000002	3.0460057000000003	5.850841479166667	7.7586	130.07358333333335	25.0	114	4	0.0	91	21	8.869437999999997	6.749564	4
2015-04-24	412.5	4230.0	0.0	44.78571428571429	1.032258064516129	0.9032258064516128	9.2	7.5	0.7000000000000002	3.0460057000000003	5.850841479166667	7.7586	130.07358333333335	25.0	114	4	0.0	91	21	8.869437999999997	6.749564	4
2015-05-13	356.25	4600.833333333333	0.0	20.857142857142858	0.0	0.5483870967741935	29.5	13.6	5.1	3.833303833333333	8.736250833333333	0.0	302.52745833333336	9.572351031378773	133	5	3.005757621491864	91	40	5.9446840000000005	5.615076	5
2015-05-13	356.25	4600.833333333333	0.0	20.857142857142858	0.0	0.5483870967741935	40.5	13.6	5.1	3.833303833333333	8.736250833333333	0.0	302.52745833333336	9.572351031378773	133	5	3.005757621491864	91	40	5.9446840000000005	5.615076	5
2015-06-08	296.875	3540.0	9.785714285714286	18.642857142857142	0.8064516129032258	2.7419354838709675	14.1	20.4	11.099999999999998	4.5500905	21.901259166666666	3.5904000000000003	275.2411666666667	13.300414041875158	159	6	13.815879692763165	91	66	4.38859	4.898526	6
2015-06-08	296.875	3540.0	9.785714285714286	18.642857142857142	0.8064516129032258	2.7419354838709675	8.0	20.4	11.099999999999998	4.5500905	21.901259166666666	3.5904000000000003	275.2411666666667	13.300414041875158	159	6	13.815879692763165	91	66	4.38859	4.898526	6
2015-07-08	293.75	3240.0	26.75	0.0	0.0	0.0	18.4	22.8	13.0	2.776654166666667	17.799584166666666	0.0	296.8248791666667	10.09588273718504	189	7	22.6021783550927	91	96	5.786495	5.258655	7
2015-07-08	293.75	3240.0	26.75	0.0	0.0	0.0	22.0	22.8	13.0	2.776654166666667	17.799584166666666	0.0	296.8248791666667	10.09588273718504	189	7	22.6021783550927	91	96	5.786495	5.258655	7
2015-08-03	256.25	2824.166666666666	32.535714285714285	0.0	0.0	0.0	20.9	24.4	14.099999999999998	5.191255208333334	22.44834083333333	1.592	281.86175	12.839634195608046	215	8	9.530905340155174	91	122	1.961373	2.186387	8
2015-08-03	256.25	2824.166666666666	32.535714285714285	0.0	0.0	0.0	18.4	24.4	14.099999999999998	5.191255208333334	22.44834083333333	1.592	281.86175	12.839634195608046	215	8	9.530905340155174	91	122	1.961373	2.186387	8
2015-10-07	268.75	3262.5	60.714285714285715	0.0	0.1935483870967742	3.2258064516129035	16.0	17.4	6.899999999999999	2.745705	16.660843333333332	0.0	175.36304166666667	14.801819592501706	280	10	25.248331513447066	91	187	3.6750870000000004	5.7101690000000005	10
2015-10-07	268.75	3262.5	60.714285714285715	0.0	0.1935483870967742	3.2258064516129035	22.1	17.4	6.899999999999999	2.745705	16.660843333333332	0.0	175.36304166666667	14.801819592501706	280	10	25.248331513447066	91	187	3.6750870000000004	5.7101690000000005	10
2015-11-02	281.25	3470.0	54.28571428571429	0.0	1.9677419354838708	15.774193548387096	16.9	12.4	0.5999999999999996	4.589530875	13.65292475	0.0	114.025125	25.0	306	11	0.0	91	213	3.777478	5.664494	11
2015-11-02	281.25	3470.0	54.28571428571429	0.0	1.9677419354838708	15.774193548387096	14.8	12.4	0.5999999999999996	4.589530875	13.65292475	0.0	114.025125	25.0	306	11	0.0	91	213	3.777478	5.664494	11
